"","Ensembl_ID","logFC","logCPM","LR","PValue","FDR"
"MPPE1","ENSG00000154889",-0.264545684402767,3.30223260727228,1.01592691227343,0.313487109146991,0.433331369482577
"USP43","ENSG00000154914",-0.600956240094874,2.72777040104008,3.0054603912501,0.0829843984393166,0.157305358769425
"RAB6B","ENSG00000154917",-0.566118659672497,2.1244408994606,3.12407512202337,0.07714363573513,0.149005432888134
"EME1","ENSG00000154920",-1.35012109717278,3.12780317822351,13.0697428483602,0.000300104331961759,0.0024660531371022
"ACSS1","ENSG00000154930",-0.41971100566338,6.83372061148952,1.93827659634991,0.16385578081055,0.264792648065471
"ANKRD40","ENSG00000154945",-0.000128042543712226,5.36289362973423,3.78147145596586e-07,0.999509351531739,0.999576446205266
"ZNF18","ENSG00000154957",-0.345419234701685,3.21476592689163,1.59261183615975,0.206953371870371,0.316809631537688
"VOPP1","ENSG00000154978",-0.52682519698556,4.58925523762897,2.84675729600431,0.0915584387226122,0.169158737906444
"APOOL","ENSG00000155008",0.08069254881057,4.23734663564291,0.0653131791932537,0.798287185199,0.85768350304942
"CYP2U1","ENSG00000155016",-1.07938407503936,1.50860891608587,6.07747930404752,0.0136915998794461,0.0413328176299874
"FBXL18","ENSG00000155034",-1.36202256706118,3.99040095431619,17.928882764775,2.29314560134573e-05,0.000363439182647327
"AK9","ENSG00000155085",-0.83189319333882,2.96913152376792,4.96062615504573,0.025930816184025,0.0663319538993139
"KLF10","ENSG00000155090",0.475989922120998,8.66524311473946,1.7074344924782,0.191318570594544,0.298113593213839
"AZIN1","ENSG00000155096",-0.290659636795964,7.05295380979131,1.37022385889506,0.24177342537872,0.355927003433019
"ATP6V1C1","ENSG00000155097",-0.198333388294872,4.20475387695006,0.356400448648408,0.550512162290626,0.656805493217405
"PIP4P2","ENSG00000155099",0.436042253152316,2.48047365489921,3.35513419900232,0.0669957498833083,0.134237797536404
"OTUD6B","ENSG00000155100",-0.824779205141585,3.29562142862406,4.88307618706914,0.0271212429387844,0.0687046892198623
"CDK19","ENSG00000155111",-0.577817036945114,5.43385955738376,3.99443347464082,0.0456507966685965,0.100846021466303
"GTF3C6","ENSG00000155115",0.625700691036186,4.17709773517024,4.91461378141272,0.0266304164339285,0.0677840328092716
"TTC39B","ENSG00000155158",-0.468418801453283,2.21963762059396,0.756145945759762,0.384537336762849,0.504476685724985
"AGPAT5","ENSG00000155189",-0.819665186820817,5.25586002063875,6.52709562332345,0.0106243296916854,0.0342540418460941
"MMS19","ENSG00000155229",-0.100727589646088,5.73790540012709,0.181846061353028,0.66979154120888,0.756237543079188
"PI4K2A","ENSG00000155252",0.0131731327867257,4.23433138713374,0.0011330064675974,0.973148147529115,0.981476362556826
"MARVELD1","ENSG00000155254",0.426939373719223,5.43078616073102,0.890389280680282,0.345371838347111,0.465866023472313
"ZFYVE27","ENSG00000155256",-1.33721508375534,6.03252597232568,19.4548504854584,1.03005919913883e-05,0.000200337101158882
"TRMT44","ENSG00000155275",-1.66135707340935,3.94648795594299,31.1550293328213,2.38221357743012e-08,2.30455960237364e-06
"SLC25A28","ENSG00000155287",-0.0795757602042713,4.97571620870458,0.141654286328347,0.706641935135829,0.785150248031042
"HSPA13","ENSG00000155304",0.18618050393438,4.7891586187842,0.399895723317186,0.527143114591222,0.635695169271493
"SAMSN1","ENSG00000155307",-0.779158788338682,4.24195587825743,1.78493564852866,0.181544423338155,0.286115393937568
"USP25","ENSG00000155313",-0.626391844430892,6.21612354298929,3.33445542903095,0.0678428615673512,0.1354856503526
"GRAMD2B","ENSG00000155324",-0.0360234076126471,2.03912226684837,0.00539377562009946,0.941454135223085,0.960278284077264
"ZCCHC10","ENSG00000155329",-0.165220030555667,4.34863222616794,0.495125159790078,0.481649952073273,0.594984143275468
"C16orf87","ENSG00000155330",-0.17063538610062,4.82867142207553,0.451916102254216,0.50142642971298,0.612074716711769
"MOV10","ENSG00000155363",-0.725600878488397,6.47016394954134,8.09010589827983,0.00445075615557342,0.0179660759743641
"RHOC","ENSG00000155366",0.139361047454019,4.2902590618886,0.256797427143578,0.612328951947397,0.70859691829364
"DBI","ENSG00000155368",1.07544439457533,5.83590284272499,8.14860067562601,0.0043094401769327,0.0175463349975248
"SLC16A1","ENSG00000155380",-0.328939284743011,5.50519530732392,0.795622608352062,0.372405368713145,0.492594795621809
"HEATR3","ENSG00000155393",-0.243383626500189,3.53490392547384,0.806867878491648,0.369047886614169,0.489277597191354
"NIFK","ENSG00000155438",0.517990902674669,3.51254073792741,5.34117250523421,0.0208274598886613,0.056518669839941
"OXA1L","ENSG00000155463",0.633119774088371,7.31072531254368,8.23342924579175,0.00411257495048484,0.0169522434858665
"SLC7A7","ENSG00000155465",1.10802100169762,4.27150495708157,6.46789161430991,0.010984076792757,0.0350333496164621
"LARP1","ENSG00000155506",-0.16934883593605,7.70909408330365,0.530481072117325,0.466404676995962,0.581902426755367
"CNOT8","ENSG00000155508",-0.377775264826036,6.94445449359248,2.59771792282306,0.107017712623281,0.190900497629207
"LRGUK","ENSG00000155530",-0.95411056476824,2.28251184358181,3.72468075845079,0.0536138758317922,0.113858001434402
"SETD9","ENSG00000155542",0.364253496596677,2.98014271699345,1.28906236496,0.256220816764129,0.371827170090785
"MIER3","ENSG00000155545",-0.679167223327593,6.346593366021,2.98372308231561,0.0841056007380361,0.159030998831738
"NUP205","ENSG00000155561",-0.42862175855437,6.25501520839549,1.99913325171258,0.157389184722144,0.256821913909145
"ZKSCAN2","ENSG00000155592",-0.947878252637249,3.75952683084221,11.5546947624967,0.00067578401515332,0.00455351888636552
"C9orf85","ENSG00000155621",0.395493732212912,3.24521177790124,2.86258854327085,0.09066149536579,0.167869122291765
"PIK3AP1","ENSG00000155629",0.0183323729914866,8.25175411356109,0.00337399797859916,0.953680025959331,0.968040132638967
"RBM45","ENSG00000155636",0.0364320212311896,2.6054270638205,0.0213320088125535,0.883878116686864,0.918527914508992
"TTN","ENSG00000155657",-5.56851175693859,8.06078979834757,52.0255211882431,5.47839443742788e-13,2.04042800822002e-09
"PDIA4","ENSG00000155660",0.641226146458512,5.55336450792237,3.52005728291762,0.060630351922734,0.124663126306131
"KDM8","ENSG00000155666",-0.814595154182825,2.17676253911804,8.66906898999585,0.0032365650241744,0.0143137636888554
"OTOA","ENSG00000155719",-1.49415359418338,0.313568815928584,6.77196647840289,0.00926007472613608,0.0309042547647794
"KCTD18","ENSG00000155729",-0.114554994190827,4.3160698206721,0.212744673248817,0.644624610278562,0.73602218301119
"HYCC2","ENSG00000155744",-1.31657897090674,5.52321499453429,12.092462923971,0.000506260554830208,0.00365951952734616
"FLACC1","ENSG00000155749",-2.08977609716402,0.572593434752186,22.2798917143793,2.35661499836455e-06,6.56240191507199e-05
"TMEM237","ENSG00000155755",0.901012730589817,2.74083035502918,7.21924428402662,0.00721260668533664,0.025632970991924
"DEPTOR","ENSG00000155792",-1.15292619994685,1.69472724663534,3.42034718087481,0.0643974688292465,0.130440991246514
"RNF20","ENSG00000155827",-0.408912528951066,4.4174447911123,3.18897054806308,0.0741366849391204,0.144528700892831
"PPARGC1B","ENSG00000155846",-0.410317608632529,3.47013541915142,1.30594695261408,0.253129794870869,0.368274187889277
"ELMO1","ENSG00000155849",-0.325396111131263,7.02606571451482,1.72161068145527,0.189485846866794,0.295814748676673
"SLC26A2","ENSG00000155850",-0.815803539626105,3.00235400708869,4.3585325716607,0.0368240124526918,0.0862720769806891
"LSM11","ENSG00000155858",-0.0388220462488699,1.44331274733446,0.0225204097137457,0.880710952965036,0.916515212159339
"MED7","ENSG00000155868",-0.326917697250489,1.96589827729158,1.28784643347247,0.256445205140326,0.372003336013603
"RRAGA","ENSG00000155876",0.456352049296197,4.52738719252043,3.07511281680545,0.0794990780352782,0.152390281082035
"PXYLP1","ENSG00000155893",-1.15805011739839,1.83882078875422,6.58897618948622,0.0102612166393343,0.0333780798019219
"RASA2","ENSG00000155903",-0.803005850482057,6.10063303739513,4.36490395423181,0.0366865512452591,0.0860718488900582
"RMND1","ENSG00000155906",0.0551026221532876,3.40625446563256,0.0514509863214059,0.820557413578097,0.87350227563319
"SLA","ENSG00000155926",-1.03317601364258,3.79703536891247,4.60215203156349,0.0319318493723997,0.0775800215182667
"TMBIM4","ENSG00000155957",-0.103911846269579,3.34639771909931,0.155330624118292,0.693492399146324,0.774935521365256
"VBP1","ENSG00000155959",0.486952082727524,5.03946952182103,3.06504333338853,0.0799930297151615,0.153081073435642
"RAB39B","ENSG00000155961",0.528881723039259,1.71551962274493,2.55822500380226,0.109721711906988,0.194552971196181
"CLIC2","ENSG00000155962",-0.0676065232918701,1.95705138789768,0.0261199265734575,0.871607781394437,0.909965853343681
"AFF2","ENSG00000155966",0.158824634533811,2.94528002526755,0.0866306740325911,0.768505069088161,0.834628283699385
"GRIP1","ENSG00000155974",-0.645339880125511,2.02329936871361,2.18156597654892,0.139672281932833,0.234297132963052
"VPS37A","ENSG00000155975",-0.484975525153224,4.00008343821892,3.44102515614819,0.0635962205669403,0.129151648583189
"KIF5A","ENSG00000155980",-2.13548178074028,0.191070238077613,19.676176353251,9.17379591379251e-06,0.000183697864951184
"PSD3","ENSG00000156011",-1.04663358069016,6.72202737928459,4.69512339398267,0.030248326925029,0.0744489632461724
"CARNMT1","ENSG00000156017",-0.0808735135767973,3.62773036565994,0.0889101084446722,0.765567326331325,0.832694898713884
"MCU","ENSG00000156026",0.0535159333294981,4.57151204862056,0.0241746599780512,0.876441323887711,0.913331728266974
"MIDEAS","ENSG00000156030",-0.739543173970556,7.48476529488899,7.11925477272507,0.00762603992871178,0.0267286945908783
"CFAP70","ENSG00000156042",-2.29673989693231,1.39700208651433,24.6777997541739,6.77602301008356e-07,2.56868169985305e-05
"FAM161B","ENSG00000156050",-1.2018656183788,1.8658747184614,12.3169936185611,0.000448853051151272,0.00335862016878536
"GNAQ","ENSG00000156052",-0.864000909630187,6.54987523763693,6.52714888804488,0.0106240115341139,0.0342540418460941
"GPR61","ENSG00000156097",-1.99605977713674,-0.0398392458026041,21.5170005965556,3.50705755695147e-06,8.79598375142474e-05
"ADK","ENSG00000156110",0.242607068702837,4.7541607307916,0.857281957210347,0.354500435991983,0.474984035921266
"BATF","ENSG00000156127",0.543390641946052,1.7443148353802,1.66203207398976,0.197329180530077,0.305339648061601
"DCK","ENSG00000156136",0.220248183269003,6.44428513913087,0.698973882869577,0.403128699403154,0.522748844630983
"DPY19L4","ENSG00000156162",-0.485820728246746,3.692669940032,2.64406524202766,0.103937276849199,0.18665110300137
"NDUFAF6","ENSG00000156170",-0.77733852133175,4.67478211713042,6.34562124884552,0.0117671391954451,0.0368446489562298
"DRAM2","ENSG00000156171",0.165922076444369,5.10107233483701,0.572902111946444,0.449107993542955,0.56577125721317
"CFAP418","ENSG00000156172",0.200685882393999,0.977369608769293,0.455618073255295,0.499679024812685,0.610769212277793
"WHAMM","ENSG00000156232",-0.821879693981791,7.37373180112355,5.42732118098149,0.0198240662023669,0.0544102686593336
"N6AMT1","ENSG00000156239",0.420174604525198,0.802963311432228,1.15201501862945,0.283127732629676,0.401259223812492
"RWDD2B","ENSG00000156253",1.14639732595537,2.98473775357386,12.0177232417473,0.000526970350347651,0.00375675917123248
"USP16","ENSG00000156256",-0.515334075817102,6.87576900716069,1.70887958297548,0.191130803426549,0.29788332560401
"CCT8","ENSG00000156261",0.828752360490269,6.95705433399987,13.915469373893,0.000191218204284977,0.00178606194823673
"MAP3K7CL","ENSG00000156265",1.29744212369807,3.30976955959149,8.31515817528824,0.00393155801622417,0.016406821099638
"BACH1","ENSG00000156273",-0.403858355616808,6.91046458319105,1.34029970062573,0.246981122326312,0.361233532340211
"TIAM1","ENSG00000156299",-0.236997945350924,4.45932914167575,0.47848206600424,0.489110683995576,0.601963731529624
"SCAF4","ENSG00000156304",-0.272818896135952,7.55971093959943,0.856396069824818,0.354749194971091,0.475056243805891
"RPGR","ENSG00000156313",-1.78231572240801,5.3541407049393,16.6874811809238,4.4070864752428e-05,0.000598512072089036
"PCGF6","ENSG00000156374",0.27965305002714,3.49399485811267,1.39160289830953,0.238134594926771,0.35195726143046
"ANKRD9","ENSG00000156381",0.90083849192638,3.03151700299205,5.29948714086772,0.0213317043038648,0.0574890974527819
"SFR1","ENSG00000156384",0.478910086612702,2.68249244795825,4.25808627789399,0.0390639053024638,0.0901586461961433
"SFXN2","ENSG00000156398",-0.14908646147182,3.88884526702214,0.212171258636097,0.64507089062917,0.736362434188444
"ATP5MJ","ENSG00000156411",0.961752794903812,6.50001154341739,9.30084118639066,0.00229048664192988,0.0111224478459816
"FGF18","ENSG00000156427",-1.06427618908705,0.614172976864368,4.75255519507672,0.029254823152401,0.0726276212838644
"UQCRB","ENSG00000156467",0.795584292663451,6.55311702553541,9.18623175650103,0.00243842379655843,0.0116447713116213
"MTERF3","ENSG00000156469",-0.304177156567005,2.95764109519292,1.35848233385598,0.243800679614475,0.358009945070247
"PTDSS1","ENSG00000156471",0.102207603470569,6.68114638548653,0.220579008735427,0.638599096504258,0.731215843495537
"RPL30","ENSG00000156482",0.94961249350043,8.89046323587269,8.08527673913039,0.00446263159206113,0.0179979116022
"PABIR3","ENSG00000156500",-0.075785477543535,3.8899886715828,0.0949474345237071,0.757979293450115,0.826069898596914
"SUPV3L1","ENSG00000156502",-0.415775842260329,5.7662540056781,2.24842396397143,0.13375056295216,0.226125270864875
"PABIR2","ENSG00000156504",0.315593918504577,5.95064354499235,1.40181870697421,0.236419297061718,0.350395412616939
"EEF1A1","ENSG00000156508",0.652255339140203,13.3066501187613,7.46578218574064,0.00628827035945449,0.0231601116971948
"FBXO43","ENSG00000156509",-0.281046893943657,1.04083227032281,0.576027412668189,0.447873674746625,0.564837213779329
"HK1","ENSG00000156515",-0.0993053639745999,5.96315588302267,0.135051912127871,0.713250493394672,0.789979705450706
"TYSND1","ENSG00000156521",-0.177873661736046,3.85219705519276,0.348305863063793,0.555073710073227,0.660080470360069
"PHF6","ENSG00000156531",-0.443683952608161,4.1695413254517,1.77364605900286,0.182931493456619,0.287996765245346
"CD109","ENSG00000156535",-1.37900822373691,5.85210468402727,7.57008221850778,0.00593450770081573,0.0221807064041025
"UBE2L6","ENSG00000156587",0.763262538136368,6.48360454324724,5.17959982798032,0.022853586725917,0.0605113693013374
"ZDHHC5","ENSG00000156599",-0.528404664711914,5.96612973471975,6.49830300544611,0.0107977504917989,0.0345769788851525
"MED19","ENSG00000156603",-0.576988089054065,3.89535427884345,5.66908188029986,0.0172664907107413,0.0492412286769954
"ZFAND3","ENSG00000156639",-0.5074380931998,5.87034108938724,3.65517728318672,0.0558952062330609,0.11718643153112
"NPTN","ENSG00000156642",-0.0681869523255491,4.96465177005696,0.0775779191536294,0.780606974457308,0.843694334406919
"KAT6B","ENSG00000156650",-1.00115695175041,7.5232015608784,11.2516283950421,0.000795531933846063,0.00512474577069281
"SAMD8","ENSG00000156671",-0.945299153971573,6.0794127150586,7.9163389554505,0.00489903086276243,0.0192473000510112
"RAB11FIP1","ENSG00000156675",-1.84637526617207,6.73908539583759,16.283771237054,5.45289731180334e-05,0.000700321242683157
"UTP14A","ENSG00000156697",0.750790660829735,4.22411253514668,9.78302706982936,0.00176130111836169,0.00919728848978354
"AIFM1","ENSG00000156709",-0.0203089425288553,4.44199004088244,0.00641842623844369,0.936145728226345,0.956629333912894
"MAPK13","ENSG00000156711",-0.745706864644421,4.19072103812036,4.32699247626232,0.0375124719829437,0.0875820102808172
"BAG4","ENSG00000156735",-0.807016355129214,4.56744451532777,9.05034703044702,0.00262644962169465,0.0122853521080085
"MS4A1","ENSG00000156738",-2.34215771623421,6.02450767081544,18.754745736265,1.4865296759886e-05,0.000263646656105692
"TBC1D31","ENSG00000156787",-0.883541343393771,3.60838105051541,6.31529516885646,0.0119700817025736,0.0373544778393259
"NTAQ1","ENSG00000156795",0.40473748922133,2.50955213682383,2.48357542578196,0.115040469304177,0.201988557653934
"ATAD2","ENSG00000156802",-1.1045758844252,6.47700340548427,8.76920622645587,0.00306358745724405,0.0137171819375249
"FBXO32","ENSG00000156804",-0.594595986726013,3.54504992842104,2.9868577506078,0.0839429107320245,0.158809873094639
"NSMCE2","ENSG00000156831",0.298183097244146,3.51273384845665,1.65018736578611,0.198933431527832,0.3072794466461
"ZNF689","ENSG00000156853",-0.220574571822288,4.60993114693792,0.794300291239029,0.372802971142936,0.492858165239814
"PRR14","ENSG00000156858",0.163868939172995,6.05718925140012,0.539481086436687,0.462647860630607,0.578485850807447
"FBRS","ENSG00000156860",-0.515454091674403,8.59651543846335,4.61592860078196,0.0316763399882051,0.0771101492065815
"PHKG2","ENSG00000156873",-0.403458912867966,4.93625247717035,3.68856278150094,0.0547868056580021,0.115578282454392
"MFSD14A","ENSG00000156875",-0.653469097407024,1.59608881336853,5.90696721614884,0.0150811138132123,0.0444995907287059
